
FID_121.csv#######################

Elymus_repens_(g),3
Scorzonera_virgata,1
Scrophularia_koelzii,2
Elymus_dahuricus,4
Lonicera_asperifolia,15
Heracleum_pinnatum,2
Haloxylon_thomsonii,1
FID_576.csv#######################

Species,Cover_percent
Lonicera_asperifolia,8
Salix_pycnostachya,10
Rosa_webbiana,15
Meconopsis_aculeata,1
Artemisia_santolinifolia,15
Geranium_himalayense,2
Lindelofia_stylosa,1
Festuca_nitidula_(g),3
Agrostis_gigantea_(g),1
Scopolia_lurida,6
Festuca_kashmiriana_(g),2
Artemisia_brevifolia,5
FID_585.csv#######################

Species,Cover_percent
Potentilla_saundersiana,10
Rhodiola_tibetica,2
Psychrogeton_andryaloides,20
Potentilla_sojakii,8
Potentilla_atrosanguinea_var._argyrophylla,3
Oxytropis_tatarica,2
Epilobium_latifolium,4
Geranium_himalayense_,15
Rhodiola_wallichiana,2
Polygonum_cognatum,1
Sibbaldia_cuneata,1
Carex_pseudofoetida_(s),5
Poa_alpina_(g),10
Poa_attenuata_(g),3
Elymus_schugnanicus_(g),2
Lindelofia_stylosa,10
Geranium_himalayense_,2
Eritrichium_villosum,5
Psychrogeton_andryaloides,25
Potentilla_saundersiana,3
Potentilla_atrosanguinea_var._argyrophylla,2
Rhodiola_wallichiana,1
Elymus_schugnanicus_(g),15
Oxytropis_tatarica,1
Carex_pseudofoetida_(s),5
FID_587.csv#######################

Species,Cover_percent
Delphinium_cashmerianum,4
Pedicularis_bicornuta,5
Nepeta_discolor,4
Plantago_himalaica,1
Pedicularis_punctata,6
Euphrasia_himalayica,4
Oxytropis_hypoglottoides,6
Medicago_varia,5
Medicago_falcata,25
Circium_arvense,7
Potentilla_mutlifida,7
Sibbaldianthe_bifurca,7
Rumex_patientia,6
Dianthus_anatolicus,7
Lindelofia_stylosa,10
Polygonum_polycnemoides,3
Jacobaea_nudicaulis•À_,4
Pleurospermum_candollei,7
Conioselinum_vaginatum,5
Inula_koelzii,3
Poa_alpina_(g),15
Poa_attenuata_(g),8
Astragalus_oplites,8
Elymus_repens_(g),10
Trichophorum_pumilum_(s),4
Kobresia_schoenoides_(s),10
Bromus_pectinatus_(g),5
Artemisia_dracunculus,3
FID_598.csv#######################

Species,Cover_percent
Rheum_webbianum,5
Delphinium_brunonianum,5
Polygonum_cognatum,2
Nepeta_discolor,8
Ephedra_geradiana,15
Myosotis_asiatica,4
Lindelofia_stylosa,8
Potentilla_saundersiana,3
Elymus_dahuricus_(g),5
Arnebia_euhroma,8
Artemisia_brevifolia,2
Elymus_schugnanicus_(g),4
Geranium_himalayense,5
Oxytropis_tatarica,2
FID_611.csv#######################

Species,Cover_percent
Thalictrum_foetidum,12
Allium_carolinianum,12
Bistorta_affinis,4
Epilobium_angustifolium,10
Nepeta_discolor,5
Ephedra_geradiana,8
Saxifraga_flagellaris,3
Androsace_robusta,5
Aster_flaccidus,4
Pedicularis_bicornuta,2
Thymus_linearis,7
Potentiila_saundersiana_,7
Scorzonera_virgata,3
Rheum_webbianum,2
Arnebia_euchroma,15
Salix_karelinii,5
Rosularia_alpestris,2
Astragalus_thomsonii,6
Astragalus_tibetanus,6
Geranium_regelii,8
Piptatherum_gracile_(g),15
Delphinium_cashmerianum,3
Artemisia_brevifolia,2
FID_619.csv#######################

Species,Cover_percent
Arnebia_euchroma,1
Aconogonon_tortuosum,3
Cicer_microphyllum,5
Askellia_flexuosa,4
Ephedra_geradiana,5
Oxytropis_tatarica,6
Myricaria_germanica,5
FID_621.csv#######################

Species,Cover_percent
Salix_caeisa,8
Leontopodium_brachyactis,6
Bistorta_vivipara,10
Equisetum_ramosissimum,7
Carex_pseudofoetida_(s),10
Blysmus_compressus_(s),6
Primula_pamirica,8
Dactylorhiza_hatagirea,1
Kobresia_schoenoides_(s),15
Kobresia_orbicularis_(s),10
Trisetum_spicatum_(g),10
FID_634.csv#######################

Species,Cover_percent
Artemisia_dracunculus,4
Physochlaina_praealta,5
Nepeta_floccosa,1
Askellia_flexuosa,5
Krascheninnikovia_ceratoides,4
Astragalus_oplites,1
Oxytropis_microphylla,2
Christolea_crassifolia,4
Stipa_himalaica,1
FID_642.csv#######################

Species,Cover_percent
Arnebia_euchroma,5
Aconogon_tortuosum,2
Ephedra_geradiana,8
Geranium_himalayense,6
Bistorta_affinis,5
Nepeta_discolor,4
Rheum_webbianum,3
Silene_caespitella,4
Epilobium_angustifolium,8
Potentilla_saundersiana,4
Cotoneaster_affinis,3
Oxytropis_glabra,1
Lindelofia_stylosa,4
Elymus_canaliculatus_(g),5
FID_643.csv#######################

Species,Cover_percent
Caragana_versicolor,15
Nepeta_glutinosa,4
Psychrogeton_andryaloides,4
Lonicera_spinosa,3
Ephedra_intermedia,2
Potentilla_multifida,5
Atragalus_oplites,6
FID_648.csv#######################

Species,Cover_percent
Delphinium_cashmerianum,1
Rheum_webbianum,5
Puccinellia_distans,4
Arnebia_euchroma,6
Euphorbia_thomsoniana,8
Artemisia_brevifolia,5
Polygonum_rottboellioides,1
Nepeta_discolor,2
Acontholimon_lycopodiodes,5
Psychrogeton_andryaloides,1
Dianthus_anatolicus,2
Cicer_microphyllum,5
Heracleum_pinnatum,6
Scorzonera_virgata,2
Oxytropis_tatarica,3
Piptatherum_laterale_(g),5
Elymus_schrenkianus_(g),3
Lonicera_asperifolia,3
FID_649.csv#######################

Species,Cover_percent
Aconogonon_tortuosum,15
Potentilla_sojakii,6
Ephedra_geradiana,8
Verbascum_thapsus,1
Lonicera_asperifolia,5
Artemisia_salsoloides,4
Thymus_linearis,3
Polygonum_polycnemoides,0.1
FID_670.csv#######################

Species,Cover_percent
Stachys_tibetica,1.5
Salsola_collina,4
Krascheninnikovia_ceratoides,7
Artemisia_minor,1
Rosa_webbiana,8
FID_671.csv#######################

Species,Cover_percent
Podophyllum_hexandrum,10
Heracleum_pinnatum,3
Aconitum_heterophyllum,2
Equisetum_diffusum,10
Gentianopsis_paludosa,5
Senecio_chrysanthemoides,5
Impatiens_brachycentra,3
Fagopyrum_esculentum,5
Lepyrodiclis_holosteoides,5
Chenopodium_album,4
Silene_vulgaris,2
Geranium_himalayense,1
Trifolium_pratense,4
Galium_boreale,9
Lotus_corniculatus,1
Astragalus_melanostachys,1
Nepeta_podostachys,1
Agrostis_gigantea_(g),8
Bromus_pectinatus_(g),30
Medicago_lupulina,5
FID_672.csv#######################

Species,Cover_percent
Potentilla_atrosanguinea_var._argyrophylla,3
Potentilla_multifida,2
Lonicera_microphylla,4
Iris_hookeriana,10
Atragalus_strictus,10
Taraxacum_officinale,2
Gentiana_tianschanica,2
Astragalus_rhizanthus,3
Lindelofia_stylosa,2
Artemisia_kargilensis,6
Elymus_canaliculatus_(g),7
Sibbaldia_cuneata,4
Cousinia_thomsonii,1
Leymus_secalinus_(g),2
Nepeta_discolor,3
Kobresia_royleana,15
Codonopsis_clematidea,2
Artemisia_brevifolia,0.1
Aster_flaccidus,0.5
FID_673.csv#######################

Species,Cover_percent
Plantago_lanceolata,2
Cicer_microphyllum,4
Hylotelephium_ewersii,1
Trisetum_spicatum,2
Aconogonon_tortuosum,8
Artemisia_kargilensis,12
Geranium_regelii,1
Potentilla_desertorum,2
Lindelofia_stylosa,2
Astragalus_rhizanthus,2
Bistorta_affinis,8
Lonicera_asperifolia,12
Thymus_linearis,3
Polygonum_biaristatum,1
Rheum_webbianum,1
Hippolytia_senecionis,0.5
FID_674.csv#######################

Species,Cover_percent
Leontopodium_ochroleucum,7
Ranunculus_longicaulis,3
Ranunculus_pulchellus,4
Carex_orbicularis,45
Carex_pseudofoetida,40
Euphrasia_himalayica,1
Aster_flaccidus,1
Pedicularis_rhinanthoides,0.1
FID_675.csv#######################

Species,Cover_percent
Aconogonum_tortuosum,20
Bistorta_affinis,10
Artemisia_brevifolia,5
Arnebia_euchroma,3
Geranium_regelii,2
Polygonum_paronychioides,1
Epilobium_latifolium,10
Crucihimalaya_mollissima,1
Axyris_hybrida,2
Koeleria_macrantha,6
Nepeta_discolor,2
Cicer_microphyllum,4
Lonicera_asperifolia,6
Plantago_lanceolata,3
FID_676.csv#######################

Species,Cover_percent
Delphinium_cashmerianum,2.5
Gentinanella_moorcroftiana,1
Epilobium_angustifolium,30
Rhodiola_heterodonta,2
Hippolytia_senecionis,7
Salix_karnelii,15
Rheum_webbianum,2
Nepeta_discolor,2
Allium_carolinianum,2
Aconitum_rotundifolium,1
Poa_attenuata_(g),25
Astragalus_candolleanus,1
Leontopodium_souliei,4
Potentilla_atrosanguinea_var._argyrophylla,7
Artemisia_brevifolia,2
Thalictrum_foetidum,0.5
Lindelofia_stylosa,1
Carex_melanantha_(s),5
Hylotelephium_ewersii,3
FID_677.csv#######################

Species,Cover_percent
Ephedra_geradiana,70
Aconogonum_tortuosum,4
Astragalus_rhizanthus,3
Polygonum_paronychioides,0.1
FID_678.csv#######################

Species,Cover_percent
Astragalus_oplites,2
Scorzonera_virgata,1
Dianthus_anatolicus,0.1
Artemisia_brevifolia,40
Ephedra_geradiana,20
FID_679.csv#######################

Species,Cover_percent
Salix_caesia,15
Thalictrum_alpinum,5
Lomatogonium_carinthiacum,5
Aconitum_violaceum,5
Carex_pamirensis_(s),40
Aster_flaccidus,0.5
Argentina_anserina,4
Euphrasia_himalayica,5
Pedicularis_rhinanthoides,5
Plantago_himalaica,2
Leontopodium_souliei,1
Ranunculus_pulchellus,5
Carex_orbicularis_(s),3
FID_680.csv#######################

Species,Cover_percent
Hippophae_tibetana,35
Myricaria_germanica,20
Aconogonum_tortuosum,2
Potentilla_multifida,5
Scrophularia_dentata,1
Oxytropis_tatarica,0.5
FID_681.csv#######################

Species,Cover_percent
Lepidium_latifolium,6
Artemisia_brevifolia,25
Acontholimon_lycopodioides,15
Astragalus_oplites,8
Silene_rechingeri,8
Pennisetum_flaccidum_(g),15
Semenovia_lasiocarpa,1
Medicago_lupulina,1
Polygonum_paronychioides,8
FID_682.csv#######################

Species,Cover_percent
Senecio_korshinskyi,1
Ephedra_intermedia,5
Chesneya_cuneata,0.1
Farinopsis_salesoviana,7
Anaphalis_virgata,2
Campanula_pallida_var._tibetica,1
Gentianella_moorcroftiana,2
Inula_rhizocephala,4
Nepeta_floccosa,5
Ribes_orientale_,8
Rosa_webbiana,6
Lonicera_microphylla,5
Hippolytia_senecionis,3
Rheum_spiciforme,3
Draba_setosa,1
Pleurospermum_sp.,2
Myricaria_germanica,10
Astragalus_hoffmeisteri,2
Artemisia_santolinifolia,5
Euphrasia_officinalis,2
Aquilegia_fragrans,3
Erigeron_multiradiatus,4
FID_683.csv#######################

Species,Cover_percent
Thermopsis_inflata,8
Acontholimon_lycopodiodes,5
Anemone_rupicola,6
Lonicera_semenovii,5
Dasiphora_dryadanthoides,8
Geranium_regelii,1
Elymus_jacquemontii_(g),3
Rheum_spiciforme,6
Polygonum_paronychioides,0.1
Saussurea_schultzii,1
Aconogonum_tortuosum,5
Lonicera_asperifolia,1
Rheum_webbianum,0.5
Draba_cachemirica,10
Astragalus_nivalis,3
Potentilla_pamirica,3
FID_684.csv#######################

Species,Cover_percent
Rhodiola_pamiroalaica,5
Aconogonum__tortuosum,15
Dasiphora_dryadanthoides,12
Elymus_canaliculatus_(g),1
Leontopodium_alpinum,4
Waldheimia_tomentosa,4
Anemone_rupicola,8
Piptatherum_laterale_(g),1
Draba_cachemirica,3
Stipa_himalaica_(g),5
FID_685.csv#######################

Species,Cover_percent
Euphorbia_tibetica,1
Artemisia_santolinifolia,10
Saussurea_jacea,2
Melica_persica_(g),3
Nepeta_floccosa,4
Anaphalis_virgata_,8
Askellia_flexuosa,8
Campanula_pallida_var._tibetica,1
Nepeta_podostachys,2
Matthiola_chorassanica,2
Scrophularia_koelzii,1
FID_686.csv#######################

Species,Cover_percent
Bothriochloa_ischaemum_(g),50
Astragalus_rhizanthus,5
Rosa_webbiana,12
Medicago_falcata,8
Lindelofia_anchusoides,1.5
Artemisia_brevifolia,1.5
Hippophae_rhamnoides,12
Verbascum_thapsus,4
Dianthus_anatolicus,2
Cuscuta_europaea,0.5
Plantago_depressa,0.5
Allium_sp._(unique),0.1
Potentilla_multifida,1
Sibbaldianthe_bifurca,0.1
Taraxacum_officinale,1
Piptatherum_gracile_(g),5
Heracleum_pinnatum,1
Linum_usitatissimum,3
FID_687.csv#######################

Species,Cover_percent
Corydalis_flabellata,6
Lactuca_orientalis,1
Artemisia_brevifolia,5
Stipa_himalaica,0.5
Scophularia_koelzii,0.1
Bassia_prostrata,0.5
Stachys_tibetica,1
FID_688.csv#######################

Species,Cover_percent
Caragana_versicolor,12
Cousinia_thomsonii,3
Taraxacum_officinale,3
Inula_rhizocephala,3
Geranium_himalayense,1.5
Agrostis_gigantea,1
Carex_stenocarpa_(s),10
Kobresia_royleana_(s),8
Aconogonum_tortuosum,1
Sibbaldianth_bifurca,3
FID_689.csv#######################

Species,Cover_percent
Morina_coulteriana,5
Stachys_tibetica,4
Rosa_webbiana,5
Euphorbia_tibetica,1
Hippophae_rhamnoides,7
Nepeta_floccosa,1
Dianthus_anatolicus,0.1
Acontholimon_lycopodiodes,1
Artemisia_salsoloides,3
Artemisia_brevifolia,6
Rhamnus_prostrata,2
Oxytropis_tatarica,1
Gypsophila_sedifolia,1
Minuartia_foliosa,1
Campanula_pallida_var._tibetica,1
FID_690.csv#######################

Species,Cover_percent
Anaphalis_virgata,1
Artemisia_fragrans,15
Artemisia_moorcroftiana,20
Scrophularia_koelzii,1
Euphorbia_tibetica,3
Stipa_himalaica,4
Piptatherum_gracile_(g),1
Stipa_splendens_(g),1.5
Nepeta_leucolaena,2
Salsola_tragus,5
Melica_persica,2
Krascheninnikovia_ceratoides,3
Rosa_webbiana,4
Stachys_tibetica,8
Juniperus_semiglobosa,5
Cicer_microphyllum,1
Matthiola_chorassanica,3
FID_691.csv#######################

Species,Cover_percent
Tanacetum_fruticulosum,2
Oxytropis_tatarica,0.1
Matthiola_chorassanica,4
Astragalus_oplites,3
Askellia_flexuosa,1
Rosa_webbiana,1
Juniperus_semiglobosa,5
FID_692.csv#######################

Species,Cover_percent
Cousinia_thomsonii,2
Acontholimon_lycopodiodes,4
Minuartia_foliosa,15
Cicer_microphyllum_,1
